0.70999999999999996,0.029999999999999999,0.57999999999999996,0.45000000000000001,0.76000000000000001,0.10000000000000001,0.77000000000000002,0.070000000000000007,0.97999999999999998,0.44,0.67000000000000004,0.79000000000000004,0.23000000000000001,0.69999999999999996,0.71999999999999997
0.51000000000000001,0.17999999999999999,0.42999999999999999,0.33000000000000002,0.72999999999999998,0.67000000000000004,0.28000000000000003,0.35999999999999999,0.059999999999999998,0.28000000000000003,0.11,0.19,0.070000000000000007,0.34999999999999998,1.0
0.23000000000000001,0.94999999999999996,0.48999999999999999,0.20999999999999999,0.34999999999999998,0.56999999999999995,0.12,0.42999999999999999,0.54000000000000004,0.46000000000000002,0.54000000000000004,0.48999999999999999,0.040000000000000001,0.68000000000000005,0.54000000000000004
0.040000000000000001,0.88,0.56999999999999995,0.91000000000000003,0.089999999999999997,0.93000000000000005,0.94999999999999996,0.16,0.92000000000000004,0.76000000000000001,0.82999999999999996,0.23999999999999999,0.98999999999999999,0.17999999999999999,0.73999999999999999
0.97999999999999998,0.81999999999999995,0.01,0.14999999999999999,0.19,0.28000000000000003,0.34999999999999998,0.56999999999999995,0.22,0.92000000000000004,0.33000000000000002,0.059999999999999998,0.96999999999999997,0.050000000000000003,0.98999999999999999
0.69999999999999996,0.87,0.60999999999999999,0.12,0.23999999999999999,0.29999999999999999,0.83999999999999997,0.95999999999999996,0.54000000000000004,0.23999999999999999,0.27000000000000002,0.92000000000000004,0.84999999999999998,0.42999999999999999,0.93999999999999995
0.79000000000000004,0.35999999999999999,0.98999999999999999,0.47999999999999998,0.34999999999999998,0.62,0.98999999999999999,0.93000000000000005,0.27000000000000002,0.59999999999999998,0.93000000000000005,0.76000000000000001,0.38,0.01,0.28000000000000003
0.97999999999999998,0.29999999999999999,0.02,0.69999999999999996,0.80000000000000004,0.97999999999999998,0.79000000000000004,0.70999999999999996,0.59999999999999998,0.68000000000000005,0.40000000000000002,0.96999999999999997,0.77000000000000002,0.57999999999999996,0.23000000000000001
0.12,0.90000000000000002,0.67000000000000004,0.029999999999999999,0.79000000000000004,0.55000000000000004,0.79000000000000004,0.83999999999999997,0.01,0.93000000000000005,0.57999999999999996,0.35999999999999999,0.48999999999999999,0.01,0.91000000000000003
0.93999999999999995,0.69999999999999996,0.02,0.71999999999999997,0.56000000000000005,0.10000000000000001,0.75,0.69999999999999996,0.02,0.17999999999999999,0.93999999999999995,0.02,0.070000000000000007,0.64000000000000001,0.60999999999999999
0.34999999999999998,0.17999999999999999,0.20000000000000001,0.56000000000000005,0.01,0.48999999999999999,0.11,0.93999999999999995,0.71999999999999997,0.14000000000000001,0.93000000000000005,0.11,0.54000000000000004,0.80000000000000004,0.52000000000000002
0.089999999999999997,0.54000000000000004,0.54000000000000004,0.40999999999999998,0.56000000000000005,0.17000000000000001,0.57999999999999996,0.14000000000000001,0.69999999999999996,0.20999999999999999,0.69999999999999996,0.96999999999999997,0.01,0.73999999999999999,0.68000000000000005
0.96999999999999997,1.0,0.62,0.87,0.059999999999999998,0.059999999999999998,0.39000000000000001,0.87,0.070000000000000007,0.77000000000000002,0.55000000000000004,0.19,1.0,0.20999999999999999,0.44
0.39000000000000001,0.32000000000000001,0.19,0.77000000000000002,0.37,0.5,0.68000000000000005,1.0,0.14999999999999999,0.59999999999999998,0.27000000000000002,0.11,0.01,0.34999999999999998,0.62
