0.308641975,0.351851852,0.320987654,0.345679012,0.432098765,0.3375,0.358024691,0.37037037,0.24691358,0.308641975,0.296296296,0.296296296,0.209876543,0.333333333,0.395061728,,0.327438272
,,,,,,,,,,,,,,,,#DIV/0!
0.296296296,0.518518519,0.419753086,0.419753086,0.345679012,0.25,0.320987654,0.407407407,0.358024691,0.333333333,0.320987654,0.345679012,0.234567901,0.37037037,0.271604938,,0.347530864
,,,,,,,,,,,,,,,,#DIV/0!
0.407407407,0.296296296,0.333333333,0.271604938,0.333333333,0.2375,0.345679012,0.308641975,0.333333333,0.283950617,0.382716049,0.345679012,0.209876543,0.308641975,0.382716049,,0.318713992
,,,,,,,,,,,,,,,,#DIV/0!
0.234567901,0.314814815,0.308641975,0.283950617,0.333333333,0.3125,0.296296296,0.358024691,0.333333333,0.320987654,0.345679012,0.333333333,0.283950617,0.395061728,0.320987654,,0.318364198
,,,,,,,,,,,,,,,,#DIV/0!
0.320987654,0.37037037,0.395061728,0.234567901,0.296296296,0.375,0.432098765,0.345679012,0.407407407,0.308641975,0.320987654,0.395061728,0.296296296,0.320987654,0.358024691,,0.345164609
,,,,,,,,,,,,,,,,#DIV/0!
0.333333333,0.240740741,0.37037037,0.407407407,0.296296296,0.3625,0.283950617,0.382716049,0.37037037,0.320987654,0.283950617,0.283950617,0.456790123,0.37037037,0.308641975,,0.338158436
,,,,,,,,,,,,,,,,#DIV/0!
0.320987654,0.222222222,0.283950617,0.382716049,0.320987654,0.3375,0.271604938,0.37037037,0.308641975,0.358024691,0.308641975,0.320987654,0.308641975,0.308641975,0.308641975,,0.315504115
,,,,,,,,,,,,,,,,#DIV/0!
0.345679012,0.333333333,0.407407407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.362139918
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
0.395061728,0.333333333,0.333333333,0.419753086,0.37037037,0.345679012,0.407407407,0.283950617,0.358024691,0.308641975,0.37037037,0.296296296,0.320987654,0.345679012,0.333333333,,
,,,,,,,,,,,,,,,,
0.37037037,0.407407407,0.333333333,0.358024691,0.37037037,0.333333333,0.296296296,0.320987654,0.320987654,0.456790123,0.37037037,0.382716049,0.296296296,0.308641975,0.320987654,,
,,,,,,,,,,,,,,,,
0.345679012,0.333333333,0.358024691,0.308641975,0.358024691,0.345679012,0.345679012,0.345679012,0.37037037,0.259259259,0.320987654,0.333333333,0.271604938,0.320987654,0.382716049,,
,,,,,,,,,,,,,,,,
0.333333333,0.388888889,0.320987654,0.358024691,0.345679012,0.308641975,0.271604938,0.271604938,0.308641975,0.444444444,0.271604938,0.358024691,0.345679012,0.358024691,0.320987654,,
,,,,,,,,,,,,,,,,
0.419753086,0.407407407,0.283950617,0.345679012,0.358024691,0.320987654,0.320987654,0.407407407,0.308641975,0.419753086,0.333333333,0.358024691,0.308641975,0.333333333,0.444444444,,
,,,,,,,,,,,,,,,,
0.283950617,0.296296296,0.419753086,0.308641975,0.345679012,0.308641975,0.37037037,0.37037037,0.259259259,0.37037037,0.358024691,0.358024691,0.320987654,0.296296296,0.382716049,,
,,,,,,,,,,,,,,,,
0.24691358,0.351851852,0.308641975,0.345679012,0.320987654,0.308641975,0.320987654,0.308641975,0.407407407,0.296296296,0.308641975,0.320987654,0.308641975,0.296296296,0.333333333,,
,,,,,,,,,,,,,,,,
0.308641975,0.333333333,0.271604938,0.358024691,0.333333333,0.283950617,0.259259259,0.358024691,0.283950617,0.358024691,0.234567901,0.333333333,0.382716049,0.407407407,0.320987654,,
,,,,,,,,,,,,,,,,
0.345679012,0.314814815,0.37037037,0.320987654,0.382716049,0.37037037,0.358024691,0.271604938,0.333333333,0.37037037,0.259259259,0.308641975,0.308641975,0.320987654,0.382716049,,
,,,,,,,,,,,,,,,,
0.333333333,0.277777778,0.345679012,0.308641975,0.333333333,0.308641975,0.333333333,0.271604938,0.358024691,0.296296296,0.358024691,0.320987654,0.37037037,0.296296296,0.345679012,,
,,,,,,,,,,,,,,,,
0.283950617,0.333333333,0.419753086,0.444444444,0.308641975,0.345679012,0.320987654,0.24691358,0.358024691,0.37037037,0.24691358,0.358024691,0.382716049,0.333333333,0.345679012,,
,,,,,,,,,,,,,,,,
0.283950617,0.351851852,0.37037037,0.395061728,0.308641975,0.320987654,0.382716049,0.283950617,0.37037037,0.320987654,0.320987654,0.320987654,0.382716049,0.320987654,0.358024691,,
,,,,,,,,,,,,,,,,
0.333333333,0.407407407,0.358024691,0.444444444,0.308641975,0.444444444,0.320987654,0.358024691,0.358024691,0.358024691,0.37037037,0.283950617,0.37037037,0.296296296,0.283950617,,
,,,,,,,,,,,,,,,,
0.283950617,0.333333333,0.333333333,0.271604938,0.358024691,0.395061728,0.395061728,0.358024691,0.259259259,0.49382716,0.407407407,0.283950617,0.345679012,0.320987654,0.24691358,,
,,,,,,,,,,,,,,,,
0.320987654,0.333333333,0.222222222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,
