0.444444444,0.351851852,0.37037037,0.364197531,0.401234568,0.382716049,0.37654321,0.401234568,0.364197531,0.382716049,0.413580247,0.37037037,0.37037037,0.345679012,0.401234568,,0.382716049,,
,,,,,,,,,,,,,,,,,,
0.395061728,0.407407407,0.413580247,0.37654321,0.37654321,0.401234568,0.395061728,0.450617284,0.364197531,0.364197531,0.388888889,0.364197531,0.364197531,0.401234568,0.37037037,,0.388888889,,
,,,,,,,,,,,,,,,,,,
0.395061728,0.435185185,0.407407407,0.395061728,0.364197531,0.327160494,0.395061728,0.333333333,0.364197531,0.351851852,0.37037037,0.382716049,0.432098765,0.333333333,0.37654321,,0.377572016,,
,,,,,,,,,,,,,,,,,,
0.438271605,0.351851852,0.456790123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.41563786,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
0.345679012,0.37037037,0.296296296,0.358024691,0.209876543,0.325,0.320987654,0.345679012,0.358024691,0.24691358,0.296296296,0.259259259,0.345679012,0.296296296,0.345679012,,0.314670782,,0.493743536
,,,,,,,,,,,,,,,,,,
0.37037037,0.351851852,0.333333333,0.296296296,0.37037037,0.3875,0.320987654,0.358024691,0.296296296,0.320987654,0.271604938,0.283950617,0.382716049,0.320987654,0.37037037,,0.335709877,,0.49199337
,,,,,,,,,,,,,,,,,,
0.333333333,0.351851852,0.407407407,0.345679012,0.333333333,0.325,0.320987654,0.296296296,0.308641975,0.24691358,0.333333333,0.333333333,0.308641975,0.358024691,0.320987654,,0.328251029,,0.150112883
,,,,,,,,,,,,,,,,,,
0.333333333,0.351851852,0.345679012,0.271604938,0.320987654,0.275,0.382716049,0.444444444,0.382716049,0.382716049,0.320987654,0.333333333,0.296296296,0.333333333,0.37037037,,0.343024691,,0.417358879
,,,,,,,,,,,,,,,,,,
0.456790123,0.314814815,0.345679012,0.419753086,0.283950617,0.4375,0.382716049,0.320987654,0.345679012,0.296296296,0.296296296,0.407407407,0.382716049,0.37037037,0.24691358,,0.353858025,,0.246713451
,,,,,,,,,,,,,,,,,,
0.320987654,0.277777778,0.320987654,0.333333333,0.308641975,0.3625,0.37037037,0.37037037,0.333333333,0.308641975,0.345679012,0.37037037,0.320987654,0.37037037,0.345679012,,0.337335391,,0.37695212
,,,,,,,,,,,,,,,,,,
0.296296296,0.314814815,0.407407407,0.333333333,0.333333333,0.3,0.345679012,0.24691358,0.333333333,0.308641975,0.333333333,0.320987654,0.345679012,0.320987654,0.345679012,,0.325761317,,0.050467105
,,,,,,,,,,,,,,,,,,
0.395061728,0.314814815,0.333333333,0.345679012,0.271604938,0.2875,0.296296296,0.444444444,0.37037037,0.37037037,0.259259259,0.358024691,0.345679012,0.395061728,0.37037037,,0.343858025,,0.28878154
,,,,,,,,,,,,,,,,,,
0.382716049,0.351851852,0.308641975,0.37037037,0.345679012,0.35,0.296296296,0.308641975,0.345679012,0.296296296,0.283950617,0.308641975,0.395061728,0.345679012,0.308641975,,0.333209877,,0.324780536
,,,,,,,,,,,,,,,,,,
0.37037037,0.351851852,0.271604938,0.407407407,0.296296296,0.375,0.333333333,0.259259259,0.333333333,0.345679012,0.345679012,0.333333333,0.382716049,0.296296296,0.444444444,,0.343106996,,0.199699778
,,,,,,,,,,,,,,,,,,
0.358024691,0.259259259,0.37037037,0.333333333,0.382716049,0.3125,0.37037037,0.308641975,0.432098765,0.320987654,0.345679012,0.345679012,0.395061728,0.308641975,0.37037037,,0.347582305,,0.072531182
,,,,,,,,,,,,,,,,,,
0.382716049,0.277777778,0.222222222,0.296296296,0.345679012,0.3875,0.308641975,0.308641975,0.234567901,0.320987654,0.395061728,0.395061728,0.320987654,0.271604938,0.382716049,,0.323364198,,0.346241821
,,,,,,,,,,,,,,,,,,
0.333333333,0.333333333,0.296296296,0.333333333,0.271604938,0.475,0.333333333,0.222222222,0.308641975,0.271604938,0.395061728,0.320987654,0.382716049,0.419753086,0.419753086,,0.341131687,,0.2504145
,,,,,,,,,,,,,,,,,,
0.358024691,0.333333333,0.37037037,0.320987654,0.432098765,0.3375,0.320987654,0.37037037,0.296296296,0.308641975,0.345679012,0.333333333,0.333333333,0.333333333,0.259259259,,0.336903292,,0.133778745
,,,,,,,,,,,,,,,,,,
0.345679012,0.277777778,0.308641975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.310699588,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
0.24691358,0.37037037,0.358024691,0.296296296,0.333333333,0.308641975,0.296296296,0.271604938,0.308641975,0.333333333,0.320987654,0.333333333,0.283950617,0.308641975,0.345679012,,0.314403292,,
,,,,,,,,,,,,,,,,,,
0.407407407,0.314814815,0.345679012,0.345679012,0.320987654,0.358024691,0.333333333,0.24691358,0.333333333,0.320987654,0.320987654,0.382716049,0.407407407,0.345679012,0.24691358,,0.335390947,,
,,,,,,,,,,,,,,,,,,
0.271604938,0.277777778,0.333333333,0.37037037,0.358024691,0.271604938,0.345679012,0.345679012,0.296296296,0.296296296,0.333333333,0.333333333,0.333333333,0.259259259,0.296296296,,0.314814815,,
,,,,,,,,,,,,,,,,,,
0.345679012,0.333333333,0.407407407,0.407407407,0.333333333,0.24691358,0.37037037,0.259259259,0.283950617,0.37037037,0.358024691,0.333333333,0.271604938,0.37037037,0.395061728,,0.33909465,,
,,,,,,,,,,,,,,,,,,
0.395061728,0.388888889,0.283950617,0.283950617,0.333333333,0.333333333,0.395061728,0.271604938,0.37037037,0.345679012,0.308641975,0.395061728,0.234567901,0.296296296,0.432098765,,0.337860082,,
,,,,,,,,,,,,,,,,,,
0.320987654,0.351851852,0.382716049,0.271604938,0.37037037,0.320987654,0.37037037,0.407407407,0.320987654,0.333333333,0.271604938,0.296296296,0.419753086,0.395061728,0.296296296,,0.341975309,,
,,,,,,,,,,,,,,,,,,
0.395061728,0.333333333,0.382716049,0.345679012,0.432098765,0.333333333,0.345679012,0.296296296,0.333333333,0.407407407,0.296296296,0.320987654,0.320987654,0.358024691,0.308641975,,0.347325103,,
,,,,,,,,,,,,,,,,,,
0.382716049,0.314814815,0.320987654,0.222222222,0.37037037,0.345679012,0.395061728,0.358024691,0.333333333,0.320987654,0.296296296,0.320987654,0.283950617,0.407407407,0.345679012,,0.334567901,,
,,,,,,,,,,,,,,,,,,
0.382716049,0.314814815,0.333333333,0.37037037,0.333333333,0.333333333,0.333333333,0.234567901,0.320987654,0.259259259,0.308641975,0.382716049,0.37037037,0.320987654,0.333333333,,0.328806584,,
,,,,,,,,,,,,,,,,,,
0.37037037,0.296296296,0.333333333,0.296296296,0.345679012,0.358024691,0.308641975,0.308641975,0.308641975,0.358024691,0.320987654,0.333333333,0.345679012,0.358024691,0.308641975,,0.330041152,,
,,,,,,,,,,,,,,,,,,
0.259259259,0.185185185,0.358024691,0.419753086,0.382716049,0.320987654,0.24691358,0.308641975,0.37037037,0.271604938,0.37037037,0.382716049,0.358024691,0.308641975,0.345679012,,0.325925926,,
,,,,,,,,,,,,,,,,,,
0.320987654,0.37037037,0.271604938,0.382716049,0.395061728,0.24691358,0.283950617,0.333333333,0.358024691,0.345679012,0.320987654,0.358024691,0.271604938,0.320987654,0.382716049,,0.330864198,,
,,,,,,,,,,,,,,,,,,
0.333333333,0.407407407,0.382716049,0.333333333,0.345679012,0.308641975,0.333333333,0.345679012,0.382716049,0.419753086,0.382716049,0.345679012,0.345679012,0.37037037,0.308641975,,0.356378601,,
,,,,,,,,,,,,,,,,,,
0.395061728,0.388888889,0.296296296,0.259259259,0.320987654,0.333333333,0.308641975,0.308641975,0.320987654,0.333333333,0.308641975,0.333333333,0.345679012,0.320987654,0.271604938,,0.323045267,,
,,,,,,,,,,,,,,,,,,
0.296296296,0.333333333,0.234567901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.288065844,,
